inf-norm-min-adv-dist;inf-norm-PGD-dist;inf-norm-sec-att-dist;;inf-norm-Clever-5-samples;;inf-norm-Clever-20-samples;;inf-norm-Clever-100-samples;;inf-norm-Clever-1024-samples;2-norm-min-adv-dist;2-norm-PGD-dist;2-norm-sec-att-dist;;2-norm-Clever-5-samples;;2-norm-Clever-20-samples;;2-norm-Clever-100-samples;;2-norm-Clever-1024-samples;1-norm-min-adv-dist;1-norm-PGD-dist;1-norm-sec-att-dist;1-norm-Clever-5-samples;1-norm-Clever-20-samples;1-norm-Clever-100-samples;;1-norm-Clever-1024-samples
0,0174002945;0,0174002945;0,0604482293;1;0,0408;1;0,0403;1;0,038;1;0,0356;0,5076;0,5838;0,5076;1;1,0468;1;0,9314;0;0,0027;1;0,8006;13,9224;17,117;13,9224;7,0142;5,7273;0,0151;0;0,0138
0,0174002945;0,0174002945;0,0619732141;1;0,0425;1;0,0428;1;0,0393;1;0,0372;0,508;0,5126;0,508;1;1,1564;1;1,1564;0;0,0134;1;1,1564;13,9962;27,9775;13,9962;5,7918;5,9372;4,9583;0;4,6701
0,0174021125;0,0174021125;0,0404731184;0;0,0037;1;0,0375;1;0,036;0;0,0009;0,5092;0,6521;0,5092;0;0,0144;0;0,0335;1;1,1564;0;0,0039;14,0355;16,6127;14,0355;19,4529;17,4842;16,7002;1;14,3918
0,0174028873;0,0174028873;0,0495063663;1;0,0385;1;0,0342;1;0,0328;1;0,0306;0,5096;0,5096;0,5238;0;0,0153;0;0,0083;0;0,4516;1;0,6022;14,0975;17,3448;14,0975;0,0433;6,7379;6,1634;0;0,022
0,0174028873;0,0174028873;0,049361378;0;0,002;1;0,0406;1;0,0321;1;0,0306;0,5101;0,5658;0,5101;0;0,0152;0;0,0077;0;0,0542;0;0,0105;14,1949;20,6604;14,1949;6,9155;5,9979;5,5681;0;0,0073
0,0177002996;0,0177002996;0,0366059244;1;0,0297;1;0,0284;1;0,0278;1;0,0265;0,5179;0,5799;0,5179;0;0,0397;1;0,6903;1;0,6444;1;0,6989;14,201;19,1406;14,201;4,8441;4,4398;3,7966;0;3,4776
0,0177002996;0,0177002996;0,0484113693;1;0,0204;1;0,0187;0;0,0175;0;0,0165;0,5206;0,6275;0,5206;1;0,9863;0;0,0146;1;0,8562;1;0,6814;14,6077;20,9931;14,6077;9,4333;8,8221;6,3555;0;5,5168
0,0177029371;0,0177029371;0,0454680622;1;0,0257;1;0,0254;1;0,0238;1;0,0226;0,5267;0,6714;0,5267;0;0,0249;0;0,0177;0;0,253;0;0,0135;14,6239;18,7024;14,6239;5,7788;5,3247;5,724;0;0,0274
0,0180003047;0,0180003047;0,0471105278;1;0,0227;1;0,0217;1;0,0182;0;0,0179;0,527;0,6872;0,527;0;0,0019;0;0,0074;1;0,6946;1;0,7328;14,7435;23,9994;14,7435;9,9491;8,8028;8,0622;0;6,9766
0,018002212;0,018002212;0,0353713632;1;0,0259;1;0,024;1;0,0244;1;0,021;0,5282;0,5282;0,7628;1;0,8096;1;1,1564;0;0,1236;1;1,1564;14,7739;14,8297;14,7739;6,2897;5,9951;0,0314;0;4,5607
0,0180029869;0,0180029869;0,0349686295;1;0,037;1;0,0323;1;0,0325;1;0,0319;0,5283;0,5756;0,5283;0;0,0081;0;0,0365;0;0,0247;0;0,0285;14,774;14,774;16,7039;6,7057;5,9979;5,8408;0;0,0381
0,0183030367;0,0183030367;0,0544164181;1;0,0363;1;0,0389;0;0,0063;1;0,0257;0,5365;0,6444;0,5365;0;0,0257;0;0,0177;0;0,375;1;0,8831;14,8367;35,6511;14,8367;9,3914;7,9758;7,3464;0;7,018
0,0186003149;0,0186003149;0,0425175279;0;0,0185;0;0,0184;0;0,0169;0;0,0161;0,5373;0,5373;0,5399;1;0,9576;1;0,8638;0;0,0058;0;0,0073;14,8652;26,1092;14,8652;6,5551;6,676;5,9053;0;0,0311
0,0186003149;0,0186003149;0,0384731293;1;0,0293;1;0,0298;1;0,0282;1;0,0272;0,5402;0,5986;0,5402;0;0,0105;1;1,1564;1;1,1564;1;1,1508;14,9287;14,9287;17,2274;6,1308;0,0264;0,0043;0;0,0781
0,0186015368;0,0186015368;0,0374382436;1;0,0253;1;0,0243;1;0,0234;1;0,0228;0,5408;0,5408;0,6505;1;1,1564;1;1,1564;1;1,1564;0;0,0218;14,931;22,6833;14,931;7,6767;6,0972;5,6346;0;5,0905
0,0186023116;0,0186023116;0,0520141721;1;0,0279;1;0,0283;0;0,0027;1;0,0217;0,5412;0,7765;0,5412;1;1,0454;1;0,9819;1;1,0014;0;0,0393;15,1502;16,3393;15,1502;8,7725;8,2031;6,9783;0;6,5876
0,0186023116;0,0186023116;0,0385038853;1;0,0332;1;0,0307;1;0,0295;1;0,0272;0,5427;0,5772;0,5427;1;0,894;1;0,8795;1;0,5692;1;0,8095;15,1687;46,7776;15,1687;10,2228;10,0453;8,2436;0;8,0482
0,0186030865;0,0186030865;0,0521668494;1;0,0339;1;0,0311;1;0,0306;1;0,0277;0,5443;0,5873;0,5443;1;1,1564;1;1,1564;1;1,1564;1;1,1564;15,1836;17,5287;15,1836;4,8696;4,2112;3,9804;0;0,0104
0,0189003199;0,0189003199;0,053204596;1;0,0357;1;0,0346;1;0,0351;0;0,0144;0,553;0,6207;0,553;1;1,0398;1;1,027;0;0,0211;1;0,9457;15,1984;20,8132;15,1984;7,6961;6,6988;0,0342;0;0,0496
0,0189031363;0,0189031363;0,0611881614;0;0,0029;1;0,0377;1;0,0363;0;0,0028;0,5539;0,6132;0,5539;0;0,0074;0;0,0161;0;0,0268;1;0,8452;15,4409;18,8032;15,4409;7,2952;3,3877;5,0516;0;0,0156
0,019200325;0,019200325;0,0320153832;1;0,0271;1;0,0252;1;0,0229;1;0,0225;0,5605;0,9289;0,5605;1;1,1564;1;1,1564;0;0,0348;0;0,0156;15,6721;19,4686;15,6721;6,133;4,9685;4,7134;0;3,972
0,019200325;0,019200325;0,0458275974;1;0,0345;1;0,0333;0;0,0027;1;0,0308;0,5606;0,5606;0,959;1;1,1564;1;1,1564;1;1,1564;1;1,1564;15,8956;20,7437;15,8956;10,4457;8,606;6,8371;0;7,2172
0,019203186;0,019203186;0,0707596242;1;0,0401;1;0,0384;1;0,0365;1;0,0348;0,563;0,6039;0,563;1;0,843;1;0,7833;0;0,0055;1;0,6727;16,1396;24,1683;16,1396;3,7092;0,0159;3,4177;0;0,0361
0,0195003301;0,0195003301;0,0421505272;1;0,0274;1;0,0248;1;0,0224;0;0,0192;0,572;0,6061;0,572;1;1,1564;1;1,1564;0;0,0059;1;0,8518;16,1843;21,1856;16,1843;9,0604;7,7963;6,8673;0;0,013
0,0195003301;0,0195003301;0,0489599407;1;0,0209;0;0,017;0;0,0182;0;0,0156;0,573;0,6731;0,573;1;1,1564;1;1,1564;1;1,1564;1;1,1564;16,2858;18,5582;16,2858;11,8429;10,3595;9,1336;0;8,919
0,0195003301;0,0195003301;0,062425673;1;0,0399;1;0,0393;1;0,0319;1;0,0318;0,5834;0,5834;0,8699;1;1,1564;1;1,1564;1;1,1564;1;0,9563;16,3736;16,3736;20,9121;8,5346;7,9567;6,7032;0;5,4476
0,0195003301;0,0195003301;0,0399639904;1;0,0263;1;0,0276;1;0,0267;1;0,0212;0,5835;0,5872;0,5835;1;0,8263;0;0,0306;1;0,6878;0;0,0249;16,4517;23,3829;16,4517;6,3173;6,2816;5,6704;0;5,4364
0,0195003301;0,0195003301;0,0454008877;1;0,0273;1;0,0269;1;0,0249;1;0,0256;0,5855;0,6457;0,5855;1;1,1564;1;1,1564;1;1,1564;0;0,0078;16,5551;18,3612;16,5551;6,0678;5,2704;0,018;0;4,4619
0,0195003301;0,0195003301;0,0426334441;1;0,0257;1;0,0256;1;0,0256;1;0,0241;0,5878;0,6552;0,5878;0;0,0226;0;0,0809;0;0,0153;0;0,0149;16,6163;24,2347;16,6163;7,9676;7,3552;6,7449;0;6,0148
0,0195032358;0,0195032358;0,0601532757;1;0,0288;0;0,0192;0;0,0031;1;0,0236;0,5955;0,6384;0,5955;0;0,0149;1;0,9506;1;1,051;0;0,0318;16,6301;40,4997;16,6301;0,0335;8,9028;8,0267;0;7,4641
0,0195032358;0,0195032358;0,0460548997;1;0,0201;1;0,0221;0;0,0175;0;0,0174;0,5961;0,5961;0,792;1;1,1564;1;1,1564;0;0,0164;1;1,1544;16,7412;23,8329;16,7412;7,4136;5,842;0,0104;0;0,0116
0,0198032856;0,0198032856;0,0464306027;1;0,0255;0;0,0017;1;0,022;0;0,0196;0,6007;0,6007;0,7671;0;0,0041;0;0,0084;0;0,006;0;0,0017;16,9662;24,2698;16,9662;8,7374;7,8495;6,8216;0;5,2078
0,0201003402;0,0201003402;0,043846786;1;0,032;1;0,0291;1;0,0279;1;0,027;0,6018;0,6222;0,6018;1;0,797;0;0,0068;0;0,0953;0;0,0039;17,005;20,4078;17,005;8,4089;0,0594;3,9814;0;5,7603
0,0204010606;0,0204010606;0,0392535627;1;0,0276;1;0,0264;1;0,0262;1;0,0256;0,6027;0,6027;0,6766;1;1,1564;1;0,9212;0;0,0237;1;1,1564;17,0449;18,1932;17,0449;3,9977;3,6545;3,206;0;2,8352
0,0204033852;0,0204033852;0,0603377521;1;0,036;1;0,0337;0;0,0096;1;0,0293;0,6181;0,6181;0,6333;1;1,1564;0;0,0565;1;0,7297;1;1,1085;17,159;31,3406;17,159;7,345;6,68;6,4675;0;5,8401
0,0210003555;0,0210003555;0,036078155;1;0,0249;1;0,0253;1;0,0246;1;0,024;0,62;0,62;0,7332;0;0,0568;1;0,8567;0;0,0054;0;0,014;17,1659;24,5086;17,1659;6,3123;5,6972;0,1397;0;4,432
0,0210003555;0,0210003555;0,0638253391;0;0,0051;0;0,0122;0;0,007;0;0,0019;0,6235;0,6235;0,66;1;0,9625;0;0,0208;1;0,9747;1;0,7894;17,1876;52,8653;17,1876;5,3374;0,0363;3,9624;0;4,4163
0,0210027099;0,0210027099;0,0566628277;1;0,0355;1;0,0308;1;0,0321;1;0,0298;0,6296;0,6654;0,6296;0;0,0039;0;0,0214;1;0,6993;0;0,0044;17,3817;24;17,3817;10,5839;11,0086;10,6145;0;9,5185
0,0216003656;0,0216003656;0,0562172234;1;0,0417;1;0,0359;1;0,0292;1;0,0239;0,6303;0,7581;0,6303;0;0,0305;1;1,1098;1;0,9854;0;0,0086;17,3851;37,1181;17,3851;6,4534;5,8522;5,3326;0;4,731
0,0216003656;0,0216003656;0,0553204715;0;0,0038;1;0,0277;1;0,0253;1;0,0243;0,6393;0,6937;0,6393;0;0,0289;1;1,1564;1;1,1564;0;0,0085;17,4051;21,6297;17,4051;9,679;7,887;6,8108;0;6,3849
0,0219003707;0,0219003707;0,0531466901;1;0,0306;1;0,0266;1;0,0267;0;0,0048;0,6493;0,6493;0,6908;1;1,1564;0;0,0124;1;1,1564;0;0,0071;17,6121;21,515;17,6121;9,7264;9,7205;0,03;0;7,2826
0,0219036341;0,0219036341;0,0653059483;0;0,0167;1;0,0422;1;0,0404;1;0,0389;0,6544;0,6544;0,776;1;1,1564;0;0,0371;1;1,1564;0;0,0204;17,7942;26,6835;17,7942;12,7556;10,6539;10,7567;0;8,835
0,0228037834;0,0228037834;0,0647555292;1;0,0303;1;0,0289;1;0,0272;1;0,025;0,6562;0,7764;0,6562;1;1,1564;1;1,1564;0;0,0143;1;1,1564;17,831;19,6852;17,831;10,9548;9,5415;7,9039;0;7,4026
0,0231030583;0,0231030583;0,0529831052;1;0,0308;1;0,0292;1;0,0293;1;0,0289;0,6603;1,4177;0,6603;1;1,1564;0;0,0491;1;1,1564;0;0,0149;18,1492;19,3119;18,1492;7,03;6,3682;6,2657;0;5,897
0,0234003961;0,0234003961;0,0423377156;1;0,0271;1;0,0256;1;0,0244;1;0,0241;0,6644;0,8115;0,6644;1;1,1564;1;1,1564;1;1,1564;1;1,1564;18,3775;25,3746;18,3775;15,7132;13,7421;13,2353;0;12,2162
0,0234003961;0,0234003961;0,0521551371;1;0,041;1;0,0404;1;0,0396;1;0,0386;0,6671;0,6671;0,6941;1;1,1564;1;1,1564;1;1,1564;1;1,1564;18,4027;31,4395;18,4027;9,9388;8,8585;8,779;0;7,2713
0,0243004113;0,0243004113;0,0726941898;0;0,0113;0;0,004;1;0,0327;1;0,0312;0,6712;0,895;0,6712;1;1,1564;1;1,1564;1;1,1564;0;0,0311;18,666;26,1062;18,666;7,5401;6,8575;6,6791;0;5,7091
0,0243004113;0,0243004113;0,056735307;0;0,0229;0;0,0218;0;0,0219;0;0,0213;0,6819;0,7893;0,6819;1;1,1564;0;0,034;0;0,0612;1;0,9938;18,6948;27,6173;18,6948;6,6947;6,2956;0,2584;0;5,7748
0,0246017575;0,0246017575;0,0527967811;1;0,0291;1;0,0285;1;0,0276;1;0,0269;0,6823;0,9287;0,6823;1;1,1564;1;1,1564;1;1,1564;0;0,0557;18,8319;38,1512;18,8319;10,544;9,2374;9,2262;0;9,2515
0,0246033072;0,0246033072;0,055922091;1;0,0276;1;0,0262;1;0,0264;1;0,0256;0,6836;0,6923;0,6836;0;0,0492;1;0,9538;0;0,0491;1;0,8774;18,8339;30,7639;18,8339;9,717;9,5831;8,0956;0;7,3551
0,0249025822;0,0249025822;0,0535189211;1;0,0329;1;0,0318;1;0,0288;1;0,0252;0,6903;0,7601;0,6903;0;0,0013;0;0,1363;0;0,0051;0;0,0032;19,4946;23,8381;19,4946;10,1197;10,0164;8,8767;0;6,7754
0,0252004266;0,0252004266;0,0610531867;1;0,0364;1;0,0347;1;0,035;1;0,0332;0,6917;0,7623;0,6917;1;1,1564;0;0,017;0;0,0145;0;0,0142;19,5406;26,213;19,5406;6,6432;0,0133;5,5284;0;0,0156
0,0255034566;0,0255034566;0,040378347;1;0,0346;1;0,0334;1;0,0325;1;0,0309;0,6929;0,7704;0,6929;0;0,0067;0;0,0189;1;1,0961;0;0,0227;19,6424;27,4747;19,6424;6,4894;5,9829;0,0628;0;0,0337
0,0261004418;0,0261004418;0,0649439692;1;0,0498;1;0,0498;1;0,0498;1;0,0498;0,6975;0,6975;0,7478;1;1,1564;1;0,9811;1;1,0112;1;0,958;19,6644;25,0461;19,6644;7,1247;6,4881;6,4458;0;0,031
0,0264004469;0,0264004469;0,055904299;1;0,037;1;0,0367;1;0,0351;0;0,0002;0,6993;0,6993;0,8415;0;0,0146;1;0,916;0;0,0293;0;0,0191;19,6811;29,7356;19,6811;9,9383;7,9062;7,4528;0;0,0278
0,0267044306;0,0267044306;0,0653441548;0;0,0038;1;0,04;1;0,0376;0;0,0059;0,7052;1,279;0,7052;1;1,1564;1;1,1564;1;1,1564;0;0,3368;19,6876;22,5042;19,6876;3,5937;3,6674;3,4116;0;3,0301
0,027000457;0,027000457;0,0740672052;1;0,0281;1;0,0275;0;0,027;0;0,0261;0,7205;0,7996;0,7205;1;1,1564;0;0,004;0;0,0097;0;0,0061;19,7179;25,5239;19,7179;10,6971;10,5786;9,2623;0;8,9069
0,027000457;0,027000457;0,0537019968;1;0,0498;0;0,0068;1;0,0498;1;0,0494;0,7229;0,8468;0,7229;1;0,8432;0;0,0386;1;0,7901;1;0,7731;19,7629;33,6801;19,7629;15,2373;13,7121;12,1709;0;11,889
0,0279046297;0,0279046297;0,0684398413;1;0,0405;1;0,0331;1;0,0347;1;0,0361;0,7336;1,1671;0,7336;1;1,1564;0;0,0454;1;1,1471;1;0,9787;20,2207;31,0173;20,2207;10,7494;10,1324;7,8912;0;7,3491
0,0279046297;0,0279046297;0,071328342;0;0,0032;0;0,0039;1;0,0375;1;0,0357;0,7574;0,8623;0,7574;1;1,0939;0;0,0213;0;0,0051;0;0,6072;20,4265;24,9185;20,4265;5,4509;4,3192;0,018;0;3,807
0,0282023549;0,0282023549;0,0657171905;1;0,0355;0;0,0076;1;0,0338;1;0,032;0,7575;0,8868;0,7575;1;1,1564;1;1,1564;1;1,1564;1;1,1564;21,2341;37,9111;21,2341;15,9167;15,8974;14,4655;0;13,3371
0,0282046795;0,0282046795;0,0647770464;1;0,0345;0;0,0148;0;0,0279;0;0,0239;0,765;1,0958;0,765;1;1,1564;0;0,0333;1;1,1564;1;1,1564;21,3774;21,3774;34,6543;8,4713;8,1709;7,1207;0;7,0581
0,0291048288;0,0291048288;0,0495095849;1;0,0393;1;0,0372;1;0,0358;1;0,0344;0,7697;1,0429;0,7697;1;1,1564;1;1,1564;1;1,1564;0;0,0145;21,7175;29,3623;21,7175;7,735;0,0252;0,027;0;0,0151
0,0291048288;0,0291048288;0,0837565362;1;0,0394;0;0,0029;1;0,0363;0;0,002;0,7715;0,9077;0,7715;1;1,0276;1;1,0003;1;0,9827;0;0,0153;21,8461;27,7929;21,8461;9,2526;7,3803;0,0561;0;6,4261
0,0291048288;0,0291048288;0,0706713498;1;0,0397;0;0,0076;0;0,0014;1;0,035;0,7814;0,9249;0,7814;0;0,0162;1;1,1564;1;1,1564;0;0,0464;22,1971;27,6636;22,1971;10,4255;9,4076;7,1879;0;6,2796
0,0309005231;0,0309005231;0,0640763044;0;0,0073;0;0,0303;0;0,0296;0;0,0278;0,7887;0,8189;0,7887;0;0,0148;0;0,0467;0;0,0132;1;1,1564;22,6106;41,4998;22,6106;11,3364;11,78;9,6204;0;8,5945
0,0312051773;0,0312051773;0,0649263859;1;0,0411;1;0,0392;1;0,0355;1;0,036;0,7912;0,9263;0,7912;1;1,1564;0;0,0076;0;0,0425;0;0,015;22,8562;22,8586;22,8562;14,0225;12,6047;11,2845;0;9,887
0,0315005332;0,0315005332;0,0701922178;1;0,0444;1;0,0438;1;0,0406;1;0,0357;0,7972;0,7972;0,8509;1;1,1483;0;0,057;0;0,02;0;0,0198;22,862;24,7983;22,862;0,0326;6,2812;5,7387;0;4,786
0,0324046016;0,0324046016;0,0645675957;1;0,0384;1;0,0376;1;0,0361;0;0,0056;0,8064;0,8064;0,8428;1;1,0265;1;1,0008;0;0,0427;1;0,9682;22,8719;34,7029;22,8719;6,4068;0,0121;0,0146;0;0,0197
0,0333055258;0,0333055258;0,0724292397;0;0,0315;0;0,031;0;0,0306;0;0,0051;0,8209;0,977;0,8209;1;1,1564;1;1,1564;0;0,0657;0;0,0101;26,6004;38,03;26,6004;8,5806;9,6712;0,0406;0;6,9629
0,0336005688;0,0336005688;0,0579569638;0;0,0025;1;0,0387;1;0,0411;0;0,0064;0,8309;0,8309;0,8564;0;0,0066;0;0,0432;0;0,002;0;0,019;26,7945;32,9192;26,7945;8,0748;8,459;7,3205;0;6,195
0,03840065;0,03840065;0;1;0,0396;1;0,0386;0;0,0372;0;0,0363;0,8401;0,8401;1,0404;1;1,1564;1;1,1564;1;1,1564;1;1,1564;27,5218;37,4451;27,5218;16,9706;0,0255;13,026;0;11,8692
0,0444073677;0,0444073677;0,0861259997;1;0,0498;0;0,0085;0;0,0089;0;0,0033;0,9626;1,0017;0,9626;1;1,1564;1;1,1564;0;0,0709;0;0,0147;28,6912;61,1135;28,6912;16,5675;15,8007;15,6305;0;13,6487
0,0498082638;0,0498082638;0,0572146773;0;0,0395;0;0,0382;0;0,0372;0;0,0369;1,1564;1,5253;1,1564;0;1,1564;0;1,1564;0;1,1564;0;1,1564;29,7833;38,0078;29,7833;8,7674;7,787;6,9516;0;6,7031
;;;375;;339;;286;;259;;;;;175;;124;;89;;84;;;;;;;;10;
